district_id,Demand_Signal,Mean_Distribution_Gap,Valid_Audit_Cycles,Competitive_Intensity,Mean_Panel_Coverage_Pct_x,Coverage_Status_x,Total_Population,Estimated_Total_Retail_Universe,District_Code_x,Mean_Panel_Coverage_Pct_y,Coverage_Status_y,District_Code_y,Mean_Panel_Coverage_Pct,Coverage_Status,Market_Opportunity
DST_0131,0.5073529411764706,0.45481327431047774,24,0.5552940050496858,44.885416666666664,UNKNOWN,2335819,2686,DST_0131,44.885416666666664,UNKNOWN,DST_0131,44.885416666666664,UNKNOWN,OTHER
DST_0132,0.5338235294117647,0.42256422477242506,24,0.624654309051343,37.27166666666667,UNKNOWN,2496970,2486,DST_0132,37.27166666666667,UNKNOWN,DST_0132,37.27166666666667,UNKNOWN,OTHER
DST_0133,0.5446078431372549,0.4296896675586761,23,0.6392932705044874,60.65291666666667,RELIABLE,3499171,4024,DST_0133,60.65291666666667,RELIABLE,DST_0133,60.65291666666667,RELIABLE,OTHER
DST_0134,0.6965686274509804,0.3840646200798658,24,0.5244763992525755,63.09625,RELIABLE,2192790,2306,DST_0134,63.09625,RELIABLE,DST_0134,63.09625,RELIABLE,OTHER
DST_0135,0.5823529411764706,0.46660556687328975,24,0.5567830334667453,37.389583333333334,UNKNOWN,1840221,2116,DST_0135,37.389583333333334,UNKNOWN,DST_0135,37.389583333333334,UNKNOWN,OTHER
DST_0136,0.025490196078431372,0.12277860390712263,20,0.6207563570845692,52.59375,UNKNOWN,4092845,4019,DST_0136,52.59375,UNKNOWN,DST_0136,52.59375,UNKNOWN,OTHER
DST_0137,0.5387254901960784,0.4368449690314889,24,0.5949080732403871,37.4925,UNKNOWN,2632733,2548,DST_0137,37.4925,UNKNOWN,DST_0137,37.4925,UNKNOWN,OTHER
DST_0138,0.5377450980392157,0.4233542459414196,24,0.6472731375398704,57.80375,UNKNOWN,3405559,3153,DST_0138,57.80375,UNKNOWN,DST_0138,57.80375,UNKNOWN,OTHER
DST_0139,0.2068627450980392,0.43627543738489916,24,0.6201848058148602,57.718333333333334,UNKNOWN,4483992,4340,DST_0139,57.718333333333334,UNKNOWN,DST_0139,57.718333333333334,UNKNOWN,OTHER
DST_0140,0.5220588235294118,0.47077748429581234,24,0.5499716814330853,38.83625,UNKNOWN,3108367,3226,DST_0140,38.83625,UNKNOWN,DST_0140,38.83625,UNKNOWN,OTHER
DST_0141,0.4485294117647059,0.4023691412938876,24,0.6535462242436211,48.599583333333335,UNKNOWN,4494204,4098,DST_0141,48.599583333333335,UNKNOWN,DST_0141,48.599583333333335,UNKNOWN,OTHER
DST_0142,0.3200980392156863,0.4582369714981754,23,0.6250279202410396,50.362500000000004,UNKNOWN,3260699,3065,DST_0142,50.362500000000004,UNKNOWN,DST_0142,50.362500000000004,UNKNOWN,OTHER
DST_0143,0.4607843137254902,0.4173098685059728,24,0.6036131671551047,42.78,UNKNOWN,2464464,2178,DST_0143,42.78,UNKNOWN,DST_0143,42.78,UNKNOWN,OTHER
DST_0144,0.403921568627451,0.46248817617867527,24,0.6207917975049645,61.48375000000001,RELIABLE,3100946,2914,DST_0144,61.48375000000001,RELIABLE,DST_0144,61.48375000000001,RELIABLE,OTHER
DST_0145,0.31470588235294117,0.47871858157199254,24,0.6193055299877339,47.88708333333333,UNKNOWN,3433919,3083,DST_0145,47.88708333333333,UNKNOWN,DST_0145,47.88708333333333,UNKNOWN,OTHER
DST_0146,0.3647058823529411,0.4577121541466728,24,0.6101656760937524,41.08708333333333,UNKNOWN,3797117,3303,DST_0146,41.08708333333333,UNKNOWN,DST_0146,41.08708333333333,UNKNOWN,OTHER
DST_0147,0.30000000000000004,0.4758884322755315,24,0.6031986078730627,51.278333333333336,UNKNOWN,3239774,3000,DST_0147,51.278333333333336,UNKNOWN,DST_0147,51.278333333333336,UNKNOWN,OTHER
DST_0148,0.4254901960784314,0.46238945062819536,24,0.6889665254072332,56.37583333333333,UNKNOWN,4021243,3836,DST_0148,56.37583333333333,UNKNOWN,DST_0148,56.37583333333333,UNKNOWN,OTHER
DST_0149,0.48872549019607847,0.38873468236784486,24,0.6504908461796681,41.12291666666667,UNKNOWN,3682713,4235,DST_0149,41.12291666666667,UNKNOWN,DST_0149,41.12291666666667,UNKNOWN,OTHER
DST_0150,0.4549019607843137,0.4610261245911595,23,0.7081530448907993,44.504999999999995,UNKNOWN,3620268,3301,DST_0150,44.504999999999995,UNKNOWN,DST_0150,44.504999999999995,UNKNOWN,OTHER
DST_0151,0.6313725490196078,0.3618241290018751,24,0.6380804533271767,88.58125,RELIABLE,7214225,14255,DST_0151,88.58125,RELIABLE,DST_0151,88.58125,RELIABLE,OTHER
DST_0152,0.5465686274509804,0.6811346175326413,24,0.9007930439001849,73.59125,RELIABLE,6081322,11676,DST_0152,73.59125,RELIABLE,DST_0152,73.59125,RELIABLE,OTHER
DST_0153,0.7828431372549018,0.9305140013474963,24,0.6700993248157461,65.11916666666667,RELIABLE,4165626,6248,DST_0153,65.11916666666667,RELIABLE,DST_0153,65.11916666666667,RELIABLE,HIGH_OPPORTUNITY
DST_0154,0.8666666666666667,0.9268485604152441,24,0.730907850275484,65.09083333333334,RELIABLE,3804556,6132,DST_0154,65.09083333333334,RELIABLE,DST_0154,65.09083333333334,RELIABLE,HIGH_OPPORTUNITY
DST_0155,0.6014705882352942,0.4377038995878966,24,0.7222034269149447,39.08625,UNKNOWN,2880365,3957,DST_0155,39.08625,UNKNOWN,DST_0155,39.08625,UNKNOWN,OTHER
DST_0156,0.6151960784313726,0.42106197019891356,24,0.644155904621458,42.27791666666666,UNKNOWN,2160119,3088,DST_0156,42.27791666666666,UNKNOWN,DST_0156,42.27791666666666,UNKNOWN,OTHER
DST_0157,0.4245098039215687,0.43838590037693864,24,0.644487453716258,44.901250000000005,UNKNOWN,2743082,3461,DST_0157,44.901250000000005,UNKNOWN,DST_0157,44.901250000000005,UNKNOWN,OTHER
DST_0158,0.5259803921568628,0.5851257903408994,24,0.7101518133866146,14.074583333333335,UNKNOWN,1391753,1951,DST_0158,14.074583333333335,UNKNOWN,DST_0158,14.074583333333335,UNKNOWN,OTHER
DST_0159,0.4661764705882353,0.561097856791036,24,0.5425785788482498,11.340416666666668,UNKNOWN,2092745,2553,DST_0159,11.340416666666668,UNKNOWN,DST_0159,11.340416666666668,UNKNOWN,OTHER
DST_0160,0.5877450980392156,0.41598847708876924,24,0.6578114341900484,42.16375,UNKNOWN,1329672,2013,DST_0160,42.16375,UNKNOWN,DST_0160,42.16375,UNKNOWN,OTHER
DST_0161,0.5705882352941176,0.49323550377077435,24,0.6508520709606611,37.35,UNKNOWN,960329,1265,DST_0161,37.35,UNKNOWN,DST_0161,37.35,UNKNOWN,OTHER
DST_0162,0.38970588235294124,0.47345896833287915,24,0.6012267830105475,53.8725,UNKNOWN,1551019,1979,DST_0162,53.8725,UNKNOWN,DST_0162,53.8725,UNKNOWN,OTHER
DST_0163,0.471078431372549,0.46375798546165115,24,0.6422512505436708,41.05291666666667,UNKNOWN,1705678,2248,DST_0163,41.05291666666667,UNKNOWN,DST_0163,41.05291666666667,UNKNOWN,OTHER
DST_0164,0.27303921568627454,0.4258121772662408,24,0.6148223304219386,62.20458333333334,RELIABLE,585449,869,DST_0164,62.20458333333334,RELIABLE,DST_0164,62.20458333333334,RELIABLE,OTHER
DST_0165,0.6308823529411764,0.45943659374713314,24,0.8008794901589025,61.03541666666666,RELIABLE,2035064,2340,DST_0165,61.03541666666666,RELIABLE,DST_0165,61.03541666666666,RELIABLE,OTHER
DST_0166,0.25441176470588234,0.4496454667043653,24,0.6381307705642788,37.214166666666664,UNKNOWN,2092371,2699,DST_0166,37.214166666666664,UNKNOWN,DST_0166,37.214166666666664,UNKNOWN,OTHER
DST_0167,0.5401960784313725,0.39508499249711576,24,0.5441773834308702,41.88166666666667,UNKNOWN,3120506,3064,DST_0167,41.88166666666667,UNKNOWN,DST_0167,41.88166666666667,UNKNOWN,OTHER
DST_0168,0.6098039215686274,0.4155546623572907,24,0.6317182118014274,54.32125,UNKNOWN,1343734,1470,DST_0168,54.32125,UNKNOWN,DST_0168,54.32125,UNKNOWN,OTHER
DST_0169,0.6725490196078432,0.45766529938480344,24,0.6020514038177597,41.871249999999996,UNKNOWN,2428697,2452,DST_0169,41.871249999999996,UNKNOWN,DST_0169,41.871249999999996,UNKNOWN,OTHER
DST_0170,0.4553921568627451,0.566988336214268,24,0.8182370764721628,16.268333333333334,UNKNOWN,1039918,1006,DST_0170,16.268333333333334,UNKNOWN,DST_0170,16.268333333333334,UNKNOWN,OTHER
DST_0171,0.5068627450980392,0.4676112318182694,24,0.550458040921943,62.718333333333334,RELIABLE,2299885,2580,DST_0171,62.718333333333334,RELIABLE,DST_0171,62.718333333333334,RELIABLE,OTHER
DST_0172,0.31862745098039214,0.5983026854360537,24,0.6925847784507044,21.628333333333334,UNKNOWN,994624,934,DST_0172,21.628333333333334,UNKNOWN,DST_0172,21.628333333333334,UNKNOWN,OTHER
DST_0173,0.5294117647058824,0.4378519867018056,24,0.5941216860798915,49.199999999999996,UNKNOWN,2390776,2381,DST_0173,49.199999999999996,UNKNOWN,DST_0173,49.199999999999996,UNKNOWN,OTHER
DST_0174,0.03431372549019608,0.15518900029676577,17,0.7202777139942736,60.44416666666667,RELIABLE,2127086,1969,DST_0174,60.44416666666667,RELIABLE,DST_0174,60.44416666666667,RELIABLE,OTHER
DST_0175,0.24460784313725492,0.6112815422974108,24,0.605746905906029,25.50708333333333,UNKNOWN,1071831,962,DST_0175,25.50708333333333,UNKNOWN,DST_0175,25.50708333333333,UNKNOWN,OTHER
DST_0176,0.44754901960784316,0.5906806645419802,23,0.5829693231506299,16.919583333333332,UNKNOWN,590297,554,DST_0176,16.919583333333332,UNKNOWN,DST_0176,16.919583333333332,UNKNOWN,OTHER
DST_0177,0.4225490196078432,0.5745605541982374,24,0.5852360437967619,15.101666666666667,UNKNOWN,807022,758,DST_0177,15.101666666666667,UNKNOWN,DST_0177,15.101666666666667,UNKNOWN,OTHER
DST_0178,0.04558823529411765,0.10045421041000983,19,0.7072192546862098,49.94416666666667,UNKNOWN,228291,217,DST_0178,49.94416666666667,UNKNOWN,DST_0178,49.94416666666667,UNKNOWN,OTHER
DST_0179,0.6642156862745098,0.40676164403341514,24,0.6361732209801267,47.51958333333334,UNKNOWN,1217477,1451,DST_0179,47.51958333333334,UNKNOWN,DST_0179,47.51958333333334,UNKNOWN,OTHER
DST_0180,0.6475490196078432,0.4499105838171291,24,0.6156562753218987,48.38375,UNKNOWN,1514120,1762,DST_0180,48.38375,UNKNOWN,DST_0180,48.38375,UNKNOWN,OTHER
DST_0181,0.7338235294117647,0.4549437250638273,24,0.6250088799757942,56.80375,UNKNOWN,1756268,2093,DST_0181,56.80375,UNKNOWN,DST_0181,56.80375,UNKNOWN,OTHER
DST_0182,0.2803921568627451,0.49047977446956487,24,0.6016821058132148,55.31625,UNKNOWN,652556,823,DST_0182,55.31625,UNKNOWN,DST_0182,55.31625,UNKNOWN,OTHER
DST_0183,0.6480392156862744,0.4270655124984056,24,0.6566157810285114,64.93166666666666,RELIABLE,752484,896,DST_0183,64.93166666666666,RELIABLE,DST_0183,64.93166666666666,RELIABLE,OTHER
DST_0184,0.7142156862745098,0.37456379191293704,24,0.6112647412970111,83.06125,RELIABLE,4496694,9892,DST_0184,83.06125,RELIABLE,DST_0184,83.06125,RELIABLE,OTHER
DST_0185,0.5053921568627451,0.422411326224478,24,0.6283517757242039,46.845416666666665,UNKNOWN,10009781,15995,DST_0185,46.845416666666665,UNKNOWN,DST_0185,46.845416666666665,UNKNOWN,OTHER
DST_0186,0.23529411764705882,0.4475037635148766,24,0.6332902307662248,45.812916666666666,UNKNOWN,8161961,9500,DST_0186,45.812916666666666,UNKNOWN,DST_0186,45.812916666666666,UNKNOWN,OTHER
DST_0187,0.2338235294117647,0.5673917522485404,24,0.576752140726425,16.594583333333333,UNKNOWN,4850029,8157,DST_0187,16.594583333333333,UNKNOWN,DST_0187,16.594583333333333,UNKNOWN,OTHER
DST_0188,0.6004901960784313,0.6632379270980094,24,0.8897665036309597,64.43583333333333,RELIABLE,5519145,7428,DST_0188,64.43583333333333,RELIABLE,DST_0188,64.43583333333333,RELIABLE,HIGH_OPPORTUNITY
DST_0189,0.36617647058823527,0.4434434338259455,24,0.5782330208097219,40.53,UNKNOWN,5913457,5724,DST_0189,40.53,UNKNOWN,DST_0189,40.53,UNKNOWN,OTHER
DST_0190,0.32598039215686275,0.42692564038012476,24,0.6005096625907916,48.213750000000005,UNKNOWN,5095875,4932,DST_0190,48.213750000000005,UNKNOWN,DST_0190,48.213750000000005,UNKNOWN,OTHER
DST_0191,0.5068627450980392,0.4713848311008438,24,0.7289494464575923,47.430416666666666,UNKNOWN,4835532,6576,DST_0191,47.430416666666666,UNKNOWN,DST_0191,47.430416666666666,UNKNOWN,OTHER
DST_0192,0.9446078431372549,0.9246012898315672,24,0.6056202961642607,60.54291666666666,RELIABLE,2882031,5533,DST_0192,60.54291666666666,RELIABLE,DST_0192,60.54291666666666,RELIABLE,HIGH_OPPORTUNITY
DST_0193,0.2872549019607843,0.4118481001766447,24,0.6122554469001232,41.77583333333333,UNKNOWN,5167600,6159,DST_0193,41.77583333333333,UNKNOWN,DST_0193,41.77583333333333,UNKNOWN,OTHER
DST_0194,0.4357843137254902,0.4351245370376141,23,0.611079719209227,62.486250000000005,RELIABLE,7103808,7672,DST_0194,62.486250000000005,RELIABLE,DST_0194,62.486250000000005,RELIABLE,OTHER
DST_0195,0.4455882352941176,0.40929302362865094,24,0.6525471711351425,48.248333333333335,UNKNOWN,3988845,3972,DST_0195,48.248333333333335,UNKNOWN,DST_0195,48.248333333333335,UNKNOWN,OTHER
DST_0196,0.3289215686274509,0.47043721989450077,24,0.6104934314175903,61.32583333333333,RELIABLE,3872846,4562,DST_0196,61.32583333333333,RELIABLE,DST_0196,61.32583333333333,RELIABLE,OTHER
DST_0197,0.503921568627451,0.46572297015965836,24,0.6101026540253046,51.376666666666665,UNKNOWN,1846823,2485,DST_0197,51.376666666666665,UNKNOWN,DST_0197,51.376666666666665,UNKNOWN,OTHER
DST_0198,0.27303921568627454,0.45818060962581386,24,0.5554080525101064,36.348333333333336,UNKNOWN,251642,299,DST_0198,36.348333333333336,UNKNOWN,DST_0198,36.348333333333336,UNKNOWN,OTHER
DST_0199,0.3137254901960784,0.5886310341716888,24,0.6491273158658454,27.555000000000003,UNKNOWN,1491250,1568,DST_0199,27.555000000000003,UNKNOWN,DST_0199,27.555000000000003,UNKNOWN,OTHER
DST_0200,0.6470588235294117,0.44720554114819433,24,0.6634462458094672,60.55041666666667,RELIABLE,2819086,2649,DST_0200,60.55041666666667,RELIABLE,DST_0200,60.55041666666667,RELIABLE,OTHER
DST_0201,0.41617647058823526,0.4262817492120187,23,0.5950000018042361,64.54625,RELIABLE,3007134,2910,DST_0201,64.54625,RELIABLE,DST_0201,64.54625,RELIABLE,OTHER
DST_0202,0.35,0.5008247551195951,24,0.6344286506812578,62.1475,RELIABLE,1676276,1669,DST_0202,62.1475,RELIABLE,DST_0202,62.1475,RELIABLE,OTHER
DST_0203,0.015196078431372547,0.11748156958644286,19,0.6195227104678855,60.3175,RELIABLE,3502404,3439,DST_0203,60.3175,RELIABLE,DST_0203,60.3175,RELIABLE,OTHER
DST_0204,0.25049019607843137,0.37730315487073157,24,0.6168340289277231,40.606249999999996,UNKNOWN,3596674,3280,DST_0204,40.606249999999996,UNKNOWN,DST_0204,40.606249999999996,UNKNOWN,OTHER
DST_0205,0.00980392156862745,0.13053102561862884,18,0.6071775360816885,52.142500000000005,UNKNOWN,2930115,2877,DST_0205,52.142500000000005,UNKNOWN,DST_0205,52.142500000000005,UNKNOWN,OTHER
DST_0206,0.30392156862745096,0.5969785654510403,24,0.6578915238859806,16.932916666666667,UNKNOWN,1136548,1052,DST_0206,16.932916666666667,UNKNOWN,DST_0206,16.932916666666667,UNKNOWN,OTHER
DST_0207,0.8524509803921568,0.38004499655947543,24,0.583535367779832,83.76,RELIABLE,3943323,8675,DST_0207,83.76,RELIABLE,DST_0207,83.76,RELIABLE,OTHER
DST_0208,0.6044117647058823,0.4248423990362866,24,0.6037159446741498,36.9625,UNKNOWN,2440073,5060,DST_0208,36.9625,UNKNOWN,DST_0208,36.9625,UNKNOWN,OTHER
DST_0209,0.5279411764705882,0.5945054197349551,24,0.5577291636316245,12.164583333333333,UNKNOWN,2446265,3977,DST_0209,12.164583333333333,UNKNOWN,DST_0209,12.164583333333333,UNKNOWN,OTHER
DST_0210,0.5264705882352941,0.5702255705676167,24,0.5593888634761773,17.420416666666668,UNKNOWN,1527462,1970,DST_0210,17.420416666666668,UNKNOWN,DST_0210,17.420416666666668,UNKNOWN,OTHER
DST_0211,0.919607843137255,0.92840945492283,24,0.6027889458584502,60.32666666666666,RELIABLE,718338,946,DST_0211,60.32666666666666,RELIABLE,DST_0211,60.32666666666666,RELIABLE,HIGH_OPPORTUNITY
DST_0212,0.5558823529411765,0.4362053780623191,24,0.6110958999659984,59.23458333333334,UNKNOWN,1081852,1910,DST_0212,59.23458333333334,UNKNOWN,DST_0212,59.23458333333334,UNKNOWN,OTHER
DST_0213,0.9524509803921569,0.6580435345118696,24,0.8741368762110024,68.73666666666666,RELIABLE,1005711,1241,DST_0213,68.73666666666666,RELIABLE,DST_0213,68.73666666666666,RELIABLE,HIGH_OPPORTUNITY
DST_0214,0.39264705882352935,0.42192420969917643,24,0.6381433234510074,47.916666666666664,UNKNOWN,1571022,1916,DST_0214,47.916666666666664,UNKNOWN,DST_0214,47.916666666666664,UNKNOWN,OTHER
DST_0215,0.30098039215686273,0.471080302818459,24,0.6449857608928583,63.44875,RELIABLE,1401639,1572,DST_0215,63.44875,RELIABLE,DST_0215,63.44875,RELIABLE,OTHER
DST_0216,0.5343137254901961,0.4404329668416565,24,0.6101063210810087,65.73833333333333,RELIABLE,1618416,1589,DST_0216,65.73833333333333,RELIABLE,DST_0216,65.73833333333333,RELIABLE,OTHER
DST_0217,0.0196078431372549,0.1067489761698453,19,0.6626541937891959,54.43208333333333,UNKNOWN,1486777,1626,DST_0217,54.43208333333333,UNKNOWN,DST_0217,54.43208333333333,UNKNOWN,OTHER
DST_0218,0.12205882352941178,0.5930419964683012,24,0.6421870879371414,24.328333333333333,UNKNOWN,1099526,1110,DST_0218,24.328333333333333,UNKNOWN,DST_0218,24.328333333333333,UNKNOWN,OTHER
DST_0219,0.2549019607843137,0.6199737058406435,24,0.6556413688828926,15.862499999999999,UNKNOWN,1012065,1008,DST_0219,15.862499999999999,UNKNOWN,DST_0219,15.862499999999999,UNKNOWN,OTHER
DST_0220,0.46715686274509804,0.4955368213540605,24,0.6606179316665637,43.752916666666664,UNKNOWN,985417,1091,DST_0220,43.752916666666664,UNKNOWN,DST_0220,43.752916666666664,UNKNOWN,OTHER
DST_0221,0.4759803921568627,0.5731263557943777,24,0.6298659489803692,27.53916666666667,UNKNOWN,972625,955,DST_0221,27.53916666666667,UNKNOWN,DST_0221,27.53916666666667,UNKNOWN,OTHER
DST_0222,0.48921568627450973,0.47445883933292365,22,0.5988638689773118,52.465833333333336,UNKNOWN,807037,1142,DST_0222,52.465833333333336,UNKNOWN,DST_0222,52.465833333333336,UNKNOWN,OTHER
DST_0223,0.40441176470588236,0.4788339690993339,24,0.5546246180827625,51.185833333333335,UNKNOWN,709418,776,DST_0223,51.185833333333335,UNKNOWN,DST_0223,51.185833333333335,UNKNOWN,OTHER
DST_0224,0.6259803921568627,0.4501312609966426,24,0.6213665730768227,57.18541666666667,UNKNOWN,1069261,1334,DST_0224,57.18541666666667,UNKNOWN,DST_0224,57.18541666666667,UNKNOWN,OTHER
DST_0225,0.582843137254902,0.3920904880378131,24,0.6945977558628412,36.483333333333334,UNKNOWN,795332,1059,DST_0225,36.483333333333334,UNKNOWN,DST_0225,36.483333333333334,UNKNOWN,OTHER
DST_0226,0.22107843137254904,0.5760754188437615,24,0.6082968020850175,22.57166666666667,UNKNOWN,927140,910,DST_0226,22.57166666666667,UNKNOWN,DST_0226,22.57166666666667,UNKNOWN,OTHER
DST_0227,0.14656862745098037,0.6085733580895263,24,0.5663490088441598,21.364583333333332,UNKNOWN,893308,839,DST_0227,21.364583333333332,UNKNOWN,DST_0227,21.364583333333332,UNKNOWN,OTHER
DST_0228,0.1926470588235294,0.5672528536689291,23,0.7538738273591565,26.805000000000003,UNKNOWN,577758,591,DST_0228,26.805000000000003,UNKNOWN,DST_0228,26.805000000000003,UNKNOWN,OTHER
DST_0229,0.13088235294117648,0.6062804502131572,24,0.69414504593133,16.204583333333336,UNKNOWN,609990,573,DST_0229,16.204583333333336,UNKNOWN,DST_0229,16.204583333333336,UNKNOWN,OTHER
DST_0230,0.3357843137254902,0.6124121924891704,23,0.7176057823956064,26.879166666666666,UNKNOWN,767428,699,DST_0230,26.879166666666666,UNKNOWN,DST_0230,26.879166666666666,UNKNOWN,OTHER
DST_0231,0.2122549019607843,0.39465243561747415,24,0.6280897659848972,37.567083333333336,UNKNOWN,552037,603,DST_0231,37.567083333333336,UNKNOWN,DST_0231,37.567083333333336,UNKNOWN,OTHER
DST_0232,0.19215686274509802,0.5896315960986014,24,0.6182302402286113,16.665416666666665,UNKNOWN,416763,380,DST_0232,16.665416666666665,UNKNOWN,DST_0232,16.665416666666665,UNKNOWN,OTHER
DST_0233,0.36715686274509807,0.6220119376793801,24,0.6266964031431307,22.207916666666666,UNKNOWN,566376,556,DST_0233,22.207916666666666,UNKNOWN,DST_0233,22.207916666666666,UNKNOWN,OTHER
DST_0234,0.30294117647058827,0.6198584822082096,24,0.725844956158657,23.12875,UNKNOWN,257744,220,DST_0234,23.12875,UNKNOWN,DST_0234,23.12875,UNKNOWN,OTHER
DST_0235,0.3186274509803922,0.5583965131906337,24,0.5982455274381205,17.15625,UNKNOWN,739448,767,DST_0235,17.15625,UNKNOWN,DST_0235,17.15625,UNKNOWN,OTHER
DST_0236,0.296078431372549,0.6087305115454261,24,0.7363715677642902,15.589583333333332,UNKNOWN,774549,728,DST_0236,15.589583333333332,UNKNOWN,DST_0236,15.589583333333332,UNKNOWN,OTHER
DST_0237,0.12009803921568629,0.6253106504239153,24,0.6055337214565297,26.194999999999997,UNKNOWN,515812,535,DST_0237,26.194999999999997,UNKNOWN,DST_0237,26.194999999999997,UNKNOWN,OTHER
DST_0238,0.3848039215686274,0.5820591955457467,24,0.9010832366736663,17.917083333333334,UNKNOWN,566874,548,DST_0238,17.917083333333334,UNKNOWN,DST_0238,17.917083333333334,UNKNOWN,OTHER
DST_0239,0.5906862745098039,0.4426841297762559,24,0.6277914853033044,52.419999999999995,UNKNOWN,6626178,10124,DST_0239,52.419999999999995,UNKNOWN,DST_0239,52.419999999999995,UNKNOWN,OTHER
DST_0240,0.39950980392156865,0.4673118844243598,24,0.6134609551862162,53.63666666666666,UNKNOWN,3687002,4704,DST_0240,53.63666666666666,UNKNOWN,DST_0240,53.63666666666666,UNKNOWN,OTHER
DST_0241,0.9686274509803923,0.6674860923701722,24,0.8468289332801751,68.01291666666667,RELIABLE,1951014,3199,DST_0241,68.01291666666667,RELIABLE,DST_0241,68.01291666666667,RELIABLE,HIGH_OPPORTUNITY
DST_0242,0.31519607843137254,0.4736370177380604,24,0.6079525956415193,52.82833333333334,UNKNOWN,2363937,3016,DST_0242,52.82833333333334,UNKNOWN,DST_0242,52.82833333333334,UNKNOWN,OTHER
DST_0243,0.9333333333333333,0.6567107760844606,24,0.8747856401711457,70.20833333333333,RELIABLE,2583052,3512,DST_0243,70.20833333333333,RELIABLE,DST_0243,70.20833333333333,RELIABLE,HIGH_OPPORTUNITY
DST_0244,0.8612745098039215,0.9279735350898389,23,0.5723748056399005,73.79916666666666,RELIABLE,3068420,3313,DST_0244,73.79916666666666,RELIABLE,DST_0244,73.79916666666666,RELIABLE,HIGH_OPPORTUNITY
DST_0245,0.4970588235294118,0.4117423730250051,23,0.6099840172806256,41.930416666666666,UNKNOWN,2408523,2634,DST_0245,41.930416666666666,UNKNOWN,DST_0245,41.930416666666666,UNKNOWN,OTHER
DST_0246,0.8529411764705883,0.9290787536675932,24,0.6701388830632564,69.42958333333333,RELIABLE,3674179,3865,DST_0246,69.42958333333333,RELIABLE,DST_0246,69.42958333333333,RELIABLE,HIGH_OPPORTUNITY
DST_0247,0.4681372549019608,0.56768499344953,23,0.6042132396800561,10.704166666666666,UNKNOWN,2677333,3041,DST_0247,10.704166666666666,UNKNOWN,DST_0247,10.704166666666666,UNKNOWN,OTHER
DST_0248,0.7362745098039216,0.44104519355641775,24,0.7386658642399846,47.245000000000005,UNKNOWN,2548462,2716,DST_0248,47.245000000000005,UNKNOWN,DST_0248,47.245000000000005,UNKNOWN,OTHER
DST_0249,0.6102941176470589,0.4800305065814989,24,0.7162087136608313,54.76541666666666,UNKNOWN,2038533,2287,DST_0249,54.76541666666666,UNKNOWN,DST_0249,54.76541666666666,UNKNOWN,OTHER
DST_0250,0.46372549019607845,0.44110492241730875,24,0.6180508867104213,43.50958333333333,UNKNOWN,1969168,2319,DST_0250,43.50958333333333,UNKNOWN,DST_0250,43.50958333333333,UNKNOWN,OTHER
DST_0251,0.6122549019607844,0.4515236120136519,24,0.6204940397894193,44.010416666666664,UNKNOWN,2137045,2397,DST_0251,44.010416666666664,UNKNOWN,DST_0251,44.010416666666664,UNKNOWN,OTHER
DST_0252,0.4661764705882353,0.47425203652142484,24,0.6147698986722239,57.90708333333333,UNKNOWN,1774692,1916,DST_0252,57.90708333333333,UNKNOWN,DST_0252,57.90708333333333,UNKNOWN,OTHER
DST_0253,0.638235294117647,0.4072331188914062,24,0.5527458825500222,36.83208333333334,UNKNOWN,1544338,1624,DST_0253,36.83208333333334,UNKNOWN,DST_0253,36.83208333333334,UNKNOWN,OTHER
DST_0254,0.7916666666666667,0.45262085918350026,23,0.6638325412510446,48.637499999999996,UNKNOWN,1421411,1574,DST_0254,48.637499999999996,UNKNOWN,DST_0254,48.637499999999996,UNKNOWN,OTHER
DST_0255,0.544607843137255,0.41991754512027124,24,0.6297408433876415,64.8,RELIABLE,3307743,3526,DST_0255,64.8,RELIABLE,DST_0255,64.8,RELIABLE,OTHER
DST_0256,0.3063725490196078,0.3784379100478079,23,0.6043445726931156,65.40708333333333,RELIABLE,2039547,2431,DST_0256,65.40708333333333,RELIABLE,DST_0256,65.40708333333333,RELIABLE,OTHER
DST_0257,0.31029411764705883,0.40975482294979093,24,0.6465215367833852,38.069583333333334,UNKNOWN,1110906,1199,DST_0257,38.069583333333334,UNKNOWN,DST_0257,38.069583333333334,UNKNOWN,OTHER
DST_0258,0.3784313725490196,0.40330557710978865,24,0.6604277433793762,42.01416666666667,UNKNOWN,1222755,1337,DST_0258,42.01416666666667,UNKNOWN,DST_0258,42.01416666666667,UNKNOWN,OTHER
DST_0259,0.3480392156862745,0.44311071219355247,24,0.6211897308455414,43.568333333333335,UNKNOWN,1631061,1578,DST_0259,43.568333333333335,UNKNOWN,DST_0259,43.568333333333335,UNKNOWN,OTHER
DST_0260,0.27598039215686276,0.5780923918846348,24,0.6378554833785971,27.107916666666668,UNKNOWN,1156597,1184,DST_0260,27.107916666666668,UNKNOWN,DST_0260,27.107916666666668,UNKNOWN,OTHER
DST_0261,0.2068627450980392,0.5996723464707368,24,0.6805536967174277,26.912499999999998,UNKNOWN,1388552,1227,DST_0261,26.912499999999998,UNKNOWN,DST_0261,26.912499999999998,UNKNOWN,OTHER
DST_0262,0.36127450980392156,0.42326457919490634,24,0.5759372281239159,61.31,RELIABLE,1797485,1614,DST_0262,61.31,RELIABLE,DST_0262,61.31,RELIABLE,OTHER
