WCI_Rank,district_id,District_Name,State_Union_Territory,Demand_Signal,Mean_Distribution_Gap,Competitive_Intensity,Mean_Panel_Coverage_Pct,Coverage_Status,WCI,WCI_Priority
174,DST_0268,Jaisalmer,Rajasthan,0.432843137254902,0.5377224396229612,0.23185566009827396,28.325416666666666,UNKNOWN,0.5366111336130875,MEDIUM
175,DST_0130,Shahjahanpur,Uttar Pradesh,0.5245098039215687,0.4401473189510318,0.2676584092314968,59.98083333333333,UNKNOWN,0.5365492915512676,MEDIUM
176,DST_0279,Anantapur,Andhra Pradesh,0.5406862745098039,0.414215629604584,0.26020687623209976,44.302083333333336,UNKNOWN,0.5362429186445963,MEDIUM
177,DST_0132,Mirzapur,Uttar Pradesh,0.5338235294117647,0.42256422477242506,0.2599024589337068,37.27166666666667,UNKNOWN,0.5361375751189015,MEDIUM
178,DST_0053,Chitradurga,Karnataka,0.48529411764705876,0.4749392969580113,0.24376506689920613,42.342083333333335,UNKNOWN,0.5358580934966392,MEDIUM
179,DST_0233,Jangaon,Telangana,0.36715686274509807,0.6220119376793801,0.23738245470970676,22.207916666666666,UNKNOWN,0.5354482754811358,MEDIUM
180,DST_0283,Srikakulam,Andhra Pradesh,0.4985294117647059,0.4610334361337327,0.2513231913864799,53.65625,UNKNOWN,0.535435299663628,MEDIUM
181,DST_0222,Mancherial,Telangana,0.48921568627450973,0.47445883933292365,0.2587952830855184,52.465833333333336,UNKNOWN,0.5344485959729489,MEDIUM
182,DST_0006,Nagpur,Maharashtra,0.5137254901960784,0.4654636559996163,0.3016051923273256,55.08083333333334,UNKNOWN,0.5337677117226358,MEDIUM
183,DST_0277,Nellore,Andhra Pradesh,0.5127450980392156,0.43816741822542754,0.263657524933001,39.02708333333333,UNKNOWN,0.5313623855099464,MEDIUM
184,DST_0167,Banaskantha,Gujarat,0.5401960784313725,0.39508499249711576,0.2565407240924565,41.88166666666667,UNKNOWN,0.5300598378496169,MEDIUM
185,DST_0051,Bagalkote,Karnataka,0.4911764705882353,0.44748896496241836,0.23881904303426768,46.38458333333333,UNKNOWN,0.5298867408946988,MEDIUM
186,DST_0302,Sagar,Madhya Pradesh,0.509313725490196,0.43159606618476065,0.25512494199552926,51.91375,UNKNOWN,0.5292248112361486,MEDIUM
187,DST_0238,Narayanpet,Telangana,0.3848039215686274,0.5820591955457467,0.2387043398792125,17.917083333333334,UNKNOWN,0.5291416151710512,MEDIUM
188,DST_0292,Sri Sathya Sai,Andhra Pradesh,0.5397058823529413,0.38992985283298753,0.2522192638543034,57.67583333333334,UNKNOWN,0.5288992427795085,MEDIUM
189,DST_0281,Rajahmundry,Andhra Pradesh,0.45539215686274503,0.49367223948181455,0.247931817868612,55.56041666666667,UNKNOWN,0.5281253908331479,MEDIUM
190,DST_0033,Beed,Maharashtra,0.48921568627450984,0.45127431927738276,0.2554245241174923,51.11083333333334,UNKNOWN,0.527008165747115,MEDIUM
191,DST_0017,Raigad,Maharashtra,0.4519607843137255,0.4974374392415141,0.2525952895509262,41.13791666666666,UNKNOWN,0.5269663987655212,MEDIUM
192,DST_0252,Hanumangarh,Rajasthan,0.4661764705882353,0.47425203652142484,0.2504527061903531,57.90708333333333,UNKNOWN,0.525677083309134,MEDIUM
193,DST_0163,Valsad,Gujarat,0.471078431372549,0.46375798546165115,0.2551972278203648,41.05291666666667,UNKNOWN,0.523261143465152,MEDIUM
194,DST_0325,Datia,Madhya Pradesh,0.4647058823529412,0.459213102474147,0.24544695604863204,35.24125,UNKNOWN,0.5207528417150485,MEDIUM
195,DST_0055,Kodagu,Karnataka,0.3431372549019608,0.6107851953309479,0.2394746633057931,23.668333333333333,UNKNOWN,0.5202916504105555,MEDIUM
196,DST_0027,Bhandara,Maharashtra,0.3573529411764706,0.5975647448269529,0.25081127713465634,15.742916666666666,UNKNOWN,0.5197942287919141,MEDIUM
197,DST_0012,Satara,Maharashtra,0.48137254901960785,0.44276287947116894,0.2593391498158846,51.38125,UNKNOWN,0.5197168249105557,MEDIUM
198,DST_0117,Ghaziabad,Uttar Pradesh,0.4818627450980392,0.46749740809884305,0.30522948735640487,44.23458333333334,UNKNOWN,0.5194164306574318,MEDIUM
199,DST_0042,Udupi,Karnataka,0.471078431372549,0.4479586149684774,0.2482944311067908,36.59916666666667,UNKNOWN,0.5191119231352559,MEDIUM
200,DST_0230,Medak,Telangana,0.3357843137254902,0.6124121924891704,0.23363639418903498,26.879166666666666,UNKNOWN,0.5187199297098732,MEDIUM
201,DST_0245,Bhilwara,Rajasthan,0.4970588235294118,0.4117423730250051,0.24789059334683708,41.930416666666666,UNKNOWN,0.5182081824776197,MEDIUM
202,DST_0286,Nandyal,Andhra Pradesh,0.5004901960784314,0.4070603996333789,0.24818101154652566,62.13041666666666,RELIABLE,0.5180555257976716,MEDIUM
203,DST_0291,Anakapalli,Andhra Pradesh,0.5078431372549019,0.39667122266935717,0.24878461314205733,35.62166666666667,UNKNOWN,0.5176074170705693,MEDIUM
204,DST_0282,Prakasam,Andhra Pradesh,0.4759803921568627,0.441685756633079,0.26151392154626085,41.53916666666667,UNKNOWN,0.5164784069829137,MEDIUM
205,DST_0263,Jalore,Rajasthan,0.46225490196078434,0.45124201581071915,0.2508208327728352,46.14458333333334,UNKNOWN,0.5157852448615377,MEDIUM
206,DST_0150,Ghazipur,Uttar Pradesh,0.4549019607843137,0.4610261245911595,0.26481798867281603,44.504999999999995,UNKNOWN,0.5131014282252838,MEDIUM
207,DST_0250,Sri Ganganagar,Rajasthan,0.46372549019607845,0.44110492241730875,0.25626534739838214,43.50958333333333,UNKNOWN,0.511810123954617,MEDIUM
208,DST_0126,Ayodhya,Uttar Pradesh,0.42843137254901964,0.48051506965426904,0.24708299721782967,44.18083333333333,UNKNOWN,0.511557792582487,MEDIUM
209,DST_0057,Koppal,Karnataka,0.3397058823529412,0.5885712640010478,0.2481412310956644,16.08375,UNKNOWN,0.5092393432400574,MEDIUM
210,DST_0056,Kolar,Karnataka,0.4764705882352942,0.40231148066702893,0.2413656191169645,53.67166666666666,UNKNOWN,0.5069476591159496,MEDIUM
211,DST_0087,Ramanathapuram,Tamil Nadu,0.4627450980392157,0.42405798976127335,0.2493047399803799,65.16666666666667,RELIABLE,0.5067946425380168,MEDIUM
212,DST_0338,Pathanamthitta,Kerala,0.2980392156862745,0.6285180253043843,0.23694562913687905,25.370416666666667,UNKNOWN,0.5067098300879822,MEDIUM
213,DST_0083,Namakkal,Tamil Nadu,0.43039215686274507,0.4626064349560885,0.246608486787914,52.369166666666665,UNKNOWN,0.5062670254652835,MEDIUM
214,DST_0284,Vizianagaram,Andhra Pradesh,0.4573529411764705,0.4303877472268147,0.25414029506939584,43.10166666666667,UNKNOWN,0.5056164760449178,MEDIUM
215,DST_0185,North 24 Parganas,West Bengal,0.5053921568627451,0.422411326224478,0.34896762348914784,46.845416666666665,UNKNOWN,0.505476910068973,MEDIUM
216,DST_0234,Mulugu,Telangana,0.30294117647058827,0.6198584822082096,0.24054495703692025,23.12875,UNKNOWN,0.5051650067772541,MEDIUM
217,DST_0128,Firozabad,Uttar Pradesh,0.44705882352941173,0.44581752746674846,0.26106888267401235,62.91791666666666,RELIABLE,0.5049988286667948,MEDIUM
218,DST_0306,Rewa,Madhya Pradesh,0.4495098039215686,0.4364359160151167,0.25099815139010084,38.944583333333334,UNKNOWN,0.5048323520919765,MEDIUM
219,DST_0143,Basti,Uttar Pradesh,0.4607843137254902,0.4173098685059728,0.24463311290265527,42.78,UNKNOWN,0.50448477257303,MEDIUM
220,DST_0333,Palakkad,Kerala,0.43676470588235294,0.4534435727090025,0.25535373470186223,58.93375,UNKNOWN,0.5041786211548372,MEDIUM
221,DST_0120,Aligarh,Uttar Pradesh,0.4495098039215686,0.442245156789316,0.26553572955636195,39.69916666666666,UNKNOWN,0.5039580707296941,MEDIUM
222,DST_0270,Pratapgarh,Rajasthan,0.3034313725490196,0.620555407595242,0.24920044176753514,13.633333333333333,UNKNOWN,0.5038984219518865,MEDIUM
223,DST_0172,Mahisagar,Gujarat,0.31862745098039214,0.5983026854360537,0.2464269693895546,21.628333333333334,UNKNOWN,0.5035028989658843,MEDIUM
224,DST_0019,Sindhudurg,Maharashtra,0.2926470588235294,0.6180032746035794,0.22490832031074764,25.39833333333333,UNKNOWN,0.5030106585196915,MEDIUM
225,DST_0289,Bapatla,Andhra Pradesh,0.4088235294117647,0.4800496306256496,0.24656876735836394,47.32,UNKNOWN,0.5026742054825987,MEDIUM
226,DST_0149,Bijnor,Uttar Pradesh,0.48872549019607847,0.38873468236784486,0.2681356232581163,41.12291666666667,UNKNOWN,0.5023564847653578,MEDIUM
227,DST_0125,Mathura,Uttar Pradesh,0.4632352941176471,0.4185186288625585,0.2629418177180075,35.1925,UNKNOWN,0.5023490389112352,MEDIUM
228,DST_0223,Nirmal,Telangana,0.40441176470588236,0.4788339690993339,0.2362408202467611,51.185833333333335,UNKNOWN,0.5023290192530617,MEDIUM
229,DST_0148,Lakhimpur Kheri,Uttar Pradesh,0.4254901960784314,0.46238945062819536,0.26912346514664554,56.37583333333333,UNKNOWN,0.49948220292583345,LOW
230,DST_0112,Kanpur Nagar,Uttar Pradesh,0.4519607843137255,0.441670303499129,0.2948273119209751,43.02333333333333,UNKNOWN,0.4990014967816766,LOW
231,DST_0318,Khargone,Madhya Pradesh,0.4323529411764706,0.4414082483656671,0.25256949400794293,53.865,UNKNOWN,0.4985378116558067,LOW
232,DST_0307,Singrauli,Madhya Pradesh,0.28921568627450983,0.618675011386631,0.24082915944019723,17.550833333333333,UNKNOWN,0.49851748092081083,LOW
233,DST_0293,Annamayya,Andhra Pradesh,0.4387254901960784,0.4292901562341737,0.2463026515967456,54.645,UNKNOWN,0.498417494950847,LOW
234,DST_0127,Muzaffarnagar,Uttar Pradesh,0.4602941176470588,0.42035545078079717,0.2802030870428937,35.33416666666667,UNKNOWN,0.4982161433058767,LOW
235,DST_0335,Kottayam,Kerala,0.40147058823529413,0.4790303404549447,0.2542691309028137,60.73833333333334,RELIABLE,0.4974685576845502,LOW
236,DST_0236,Mahabubabad,Telangana,0.296078431372549,0.6087305115454261,0.2452391097010854,15.589583333333332,UNKNOWN,0.49724315121832907,LOW
237,DST_0199,Alipurduar,West Bengal,0.3137254901960784,0.5886310341716888,0.25018500603419525,27.555000000000003,UNKNOWN,0.4971603313414874,LOW
238,DST_0278,Kadapa,Andhra Pradesh,0.4151960784313725,0.45630265292341293,0.2469654517910155,50.87166666666667,UNKNOWN,0.497151073459109,LOW
239,DST_0046,Kalaburagi,Karnataka,0.4392156862745098,0.4296612818333645,0.25670934883821184,41.54,UNKNOWN,0.4966866376975646,LOW
240,DST_0324,Seoni,Madhya Pradesh,0.29901960784313725,0.6017954432085267,0.24455456625385122,26.102500000000003,UNKNOWN,0.49627631540162587,LOW
241,DST_0206,Jhargram,West Bengal,0.30392156862745096,0.5969785654510403,0.24821684919440012,16.932916666666667,UNKNOWN,0.496063833951337,LOW
242,DST_0021,Yavatmal,Maharashtra,0.43529411764705883,0.4367529265099605,0.2634185056979543,59.010416666666664,UNKNOWN,0.4960621760800718,LOW
243,DST_0317,Mandsaur,Madhya Pradesh,0.4004901960784314,0.45911443836759114,0.24562711594213318,47.23833333333334,UNKNOWN,0.49178521847552437,LOW
244,DST_0119,Bareilly,Uttar Pradesh,0.3897058823529411,0.48610774199110396,0.2700386604725345,53.5,UNKNOWN,0.49149762466120306,LOW
245,DST_0157,Junagadh,Gujarat,0.4245098039215687,0.43838590037693864,0.26865975215084303,44.901250000000005,UNKNOWN,0.4907325264664658,LOW
246,DST_0184,Kolkata,West Bengal,0.7142156862745098,0.37456379191293704,0.80899885818029,83.06125,RELIABLE,0.49069461435699935,LOW
247,DST_0162,Bharuch,Gujarat,0.38970588235294124,0.47345896833287915,0.25263221976962347,53.8725,UNKNOWN,0.4905518420214066,LOW
248,DST_0194,Murshidabad,West Bengal,0.4357843137254902,0.4351245370376141,0.2925835483254413,62.486250000000005,RELIABLE,0.48987981947454723,LOW
249,DST_0195,Malda,West Bengal,0.4455882352941176,0.40929302362865094,0.2699900914495045,48.248333333333335,UNKNOWN,0.48976924586247983,LOW
250,DST_0235,Yadadri Bhuvanagiri,Telangana,0.3186274509803922,0.5583965131906337,0.24540284214568536,17.15625,UNKNOWN,0.4897405641287612,LOW
251,DST_0144,Deoria,Uttar Pradesh,0.403921568627451,0.46248817617867527,0.269495828675464,61.48375000000001,RELIABLE,0.4897364018097965,LOW
252,DST_0004,Thane,Maharashtra,0.4534313725490196,0.4380375202462465,0.33921994069230166,41.78333333333333,UNKNOWN,0.4895132615947848,LOW
253,DST_0024,Dhule,Maharashtra,0.4372549019607843,0.4098674345114026,0.254002229152589,40.07791666666667,UNKNOWN,0.4894178621308261,LOW
254,DST_0141,Jaunpur,Uttar Pradesh,0.4485294117647059,0.4023691412938876,0.2692974906626809,48.599583333333335,UNKNOWN,0.4888079366144421,LOW
255,DST_0309,Khandwa,Madhya Pradesh,0.3931372549019608,0.4585086337028406,0.24679516976700885,58.880833333333335,UNKNOWN,0.48803075254847483,LOW
256,DST_0240,Jodhpur,Rajasthan,0.39950980392156865,0.4673118844243598,0.27939476539800406,53.63666666666666,UNKNOWN,0.48745961823363104,LOW
257,DST_0028,Gondia,Maharashtra,0.27990196078431373,0.6050888719577036,0.2533960647807768,15.417499999999999,UNKNOWN,0.4870577745819821,LOW
258,DST_0044,Tumakuru,Karnataka,0.45245098039215687,0.3870373655075516,0.26230474952148414,43.73791666666667,UNKNOWN,0.48660506919981683,LOW
259,DST_0013,Sangli,Maharashtra,0.4073529411764706,0.4411206673906123,0.2594518790575991,35.20583333333334,UNKNOWN,0.48581068130460625,LOW
260,DST_0201,Uttar Dinajpur,West Bengal,0.41617647058823526,0.4262817492120187,0.25586507367178896,64.54625,RELIABLE,0.48530500925455466,LOW
261,DST_0202,Dakshin Dinajpur,West Bengal,0.35,0.5008247551195951,0.24379609047373982,62.1475,RELIABLE,0.4840294461971103,LOW
262,DST_0337,Kasaragod,Kerala,0.40147058823529413,0.4372178449470497,0.25064598962798157,41.124583333333334,UNKNOWN,0.4835588125117535,LOW
263,DST_0219,Siddipet,Telangana,0.2549019607843137,0.6199737058406435,0.24096788368559635,15.862499999999999,UNKNOWN,0.48350310266004715,LOW
264,DST_0058,Raichur,Karnataka,0.41617647058823526,0.41155724847390934,0.2534625030032875,56.742916666666666,UNKNOWN,0.4806319481299166,LOW
265,DST_0319,Neemuch,Madhya Pradesh,0.41323529411764703,0.40217504799252385,0.23434931357004948,40.04333333333333,UNKNOWN,0.47984728643631464,LOW
266,DST_0093,Tirupathur,Tamil Nadu,0.41470588235294115,0.40340785276960966,0.2497702639917425,59.01958333333334,UNKNOWN,0.47785634272983846,LOW
267,DST_0097,Villupuram,Tamil Nadu,0.3730392156862745,0.45706592709722554,0.25277522075660447,66.25458333333333,RELIABLE,0.4772856773915316,LOW
268,DST_0260,Rajsamand,Rajasthan,0.27598039215686276,0.5780923918846348,0.246966278254044,27.107916666666668,UNKNOWN,0.4771302579794016,LOW
269,DST_0080,Karur,Tamil Nadu,0.3700980392156863,0.44888283603532264,0.2390636275943935,42.330416666666665,UNKNOWN,0.47584038474054313,LOW
270,DST_0175,Chhota Udaipur,Gujarat,0.24460784313725492,0.6112815422974108,0.24161290258318807,25.50708333333333,UNKNOWN,0.4756994886992209,LOW
271,DST_0214,Nizamabad,Telangana,0.39264705882352935,0.42192420969917643,0.24739459729467145,47.916666666666664,UNKNOWN,0.47488573040636567,LOW
272,DST_0146,Sultanpur,Uttar Pradesh,0.3647058823529411,0.4577121541466728,0.26406890717904513,41.08708333333333,UNKNOWN,0.47150311957435,LOW
273,DST_0011,Ahmednagar,Maharashtra,0.32745098039215687,0.5002028262447588,0.2756942735358797,41.156666666666666,UNKNOWN,0.4672850756549602,LOW
274,DST_0059,Ramanagara,Karnataka,0.3514705882352941,0.44066983307843466,0.23491808053290697,40.001666666666665,UNKNOWN,0.46541259017675307,LOW
275,DST_0189,Paschim Medinipur,West Bengal,0.36617647058823527,0.4434434338259455,0.2750418104746011,40.53,UNKNOWN,0.46497625150886657,LOW
276,DST_0121,Moradabad,Uttar Pradesh,0.3313725490196079,0.4839918310524518,0.2686416945243494,58.03,UNKNOWN,0.4647864490223118,LOW
277,DST_0258,Baran,Rajasthan,0.3784313725490196,0.40330557710978865,0.2434905560156065,42.01416666666667,UNKNOWN,0.4627529584323635,LOW
278,DST_0259,Dausa,Rajasthan,0.3480392156862745,0.44311071219355247,0.24889873657772857,43.568333333333335,UNKNOWN,0.4619266490110212,LOW
279,DST_0262,Banswara,Rajasthan,0.36127450980392156,0.42326457919490634,0.25095450522246604,61.31,RELIABLE,0.46052523108548876,LOW
280,DST_0030,Hingoli,Maharashtra,0.221078431372549,0.6006291583685349,0.2485368969115548,22.2625,UNKNOWN,0.45999812016432334,LOW
281,DST_0145,Gonda,Uttar Pradesh,0.31470588235294117,0.47871858157199254,0.2529295098297142,47.88708333333333,UNKNOWN,0.4585832486430781,LOW
282,DST_0196,Jalpaiguri,West Bengal,0.3289215686274509,0.47043721989450077,0.27545635245372807,61.32583333333333,RELIABLE,0.4575764623546825,LOW
283,DST_0085,Perambalur,Tamil Nadu,0.19607843137254904,0.6143200925993717,0.23438715251523656,19.179166666666667,UNKNOWN,0.45636989602437983,LOW
284,DST_0242,Bikaner,Rajasthan,0.31519607843137254,0.4736370177380604,0.26105514573127686,52.82833333333334,UNKNOWN,0.4554001623561834,LOW
285,DST_0261,Dungarpur,Rajasthan,0.2068627450980392,0.5996723464707368,0.23848336833522632,26.912499999999998,UNKNOWN,0.4552768828918302,LOW
286,DST_0226,Vikarabad,Telangana,0.22107843137254904,0.5760754188437615,0.2333106016519538,22.57166666666667,UNKNOWN,0.45444957038257283,LOW
287,DST_0266,Karauli,Rajasthan,0.19215686274509802,0.6217106423734277,0.25244842875734314,23.878333333333334,UNKNOWN,0.45357962731452517,LOW
288,DST_0096,Tiruvarur,Tamil Nadu,0.3112745098039216,0.4652907253004915,0.2507225431953694,45.64166666666667,UNKNOWN,0.4527807746278628,LOW
289,DST_0032,Nandurbar,Maharashtra,0.346078431372549,0.4175247664968301,0.2465495924995193,56.965833333333336,UNKNOWN,0.4525590438916337,LOW
290,DST_0142,Barabanki,Uttar Pradesh,0.3200980392156863,0.4582369714981754,0.2617845445570307,50.362500000000004,UNKNOWN,0.45207014876001406,LOW
291,DST_0215,Khammam,Telangana,0.30098039215686273,0.471080302818459,0.24192620051407504,63.44875,RELIABLE,0.45193404235423384,LOW
292,DST_0147,Ballia,Uttar Pradesh,0.30000000000000004,0.4758884322755315,0.2526553046338333,51.278333333333336,UNKNOWN,0.4510298903696694,LOW
293,DST_0182,Botad,Gujarat,0.2803921568627451,0.49047977446956487,0.24319209725958615,55.31625,UNKNOWN,0.4492059722006658,LOW
294,DST_0187,Howrah,West Bengal,0.2338235294117647,0.5673917522485404,0.2865369419424447,16.594583333333333,UNKNOWN,0.44650031313379435,LOW
295,DST_0232,Jayashankar Bhupalpally,Telangana,0.19215686274509802,0.5896315960986014,0.23411432428711249,16.665416666666665,UNKNOWN,0.4460187820123821,LOW
296,DST_0190,Purba Medinipur,West Bengal,0.32598039215686275,0.42692564038012476,0.25882703466137247,48.213750000000005,UNKNOWN,0.44434974367135743,LOW
297,DST_0054,Chikkamagaluru,Karnataka,0.33676470588235297,0.40627880645839415,0.250645214050072,63.69166666666666,RELIABLE,0.4436126570974824,LOW
298,DST_0086,Pudukkottai,Tamil Nadu,0.328921568627451,0.4130169030220791,0.24731136135343204,41.00541666666667,UNKNOWN,0.4431083496693943,LOW
299,DST_0123,Gorakhpur,Uttar Pradesh,0.30098039215686273,0.4570740594623692,0.2707711494105509,57.99583333333334,UNKNOWN,0.4412628674003073,LOW
300,DST_0198,Kalimpong,West Bengal,0.27303921568627454,0.45818060962581386,0.2308709496095383,36.348333333333336,UNKNOWN,0.43705667050595076,LOW
301,DST_0228,Wanaparthy,Telangana,0.1926470588235294,0.5672528536689291,0.24963475553177158,26.805000000000003,UNKNOWN,0.4353027241483591,LOW
302,DST_0336,Malappuram,Kerala,0.2642156862745098,0.48481448543095085,0.27489455379984273,60.68333333333334,RELIABLE,0.4336032179643936,LOW
303,DST_0010,Solapur,Maharashtra,0.28431372549019607,0.45291181441987044,0.26848524127661966,36.1,UNKNOWN,0.4327632632622189,LOW
304,DST_0257,Bundi,Rajasthan,0.31029411764705883,0.40975482294979093,0.25205095035302055,38.069583333333334,UNKNOWN,0.4326363509029991,LOW
305,DST_0227,Nagarkurnool,Telangana,0.14656862745098037,0.6085733580895263,0.2382318079454615,21.364583333333332,UNKNOWN,0.43131019609518306,LOW
306,DST_0003,Pune,Maharashtra,0.6338235294117647,0.36911897154047413,0.9177204330228245,83.36916666666667,RELIABLE,0.4308681416698952,LOW
307,DST_0151,Ahmedabad,Gujarat,0.6313725490196078,0.3618241290018751,0.9017195216743336,88.58125,RELIABLE,0.4304121878746131,LOW
308,DST_0237,Kumuram Bheem Asifabad,Telangana,0.12009803921568629,0.6253106504239153,0.238584706137592,26.194999999999997,UNKNOWN,0.4251859040679108,LOW
309,DST_0164,Porbandar,Gujarat,0.27303921568627454,0.4258121772662408,0.24442161017456748,62.20458333333334,RELIABLE,0.42301758706709436,LOW
310,DST_0229,Jogulamba Gadwal,Telangana,0.13088235294117648,0.6062804502131572,0.24328473217033797,16.204583333333336,UNKNOWN,0.42243826996406686,LOW
311,DST_0166,Kutch,Gujarat,0.25441176470588234,0.4496454667043653,0.2563443742209454,37.214166666666664,UNKNOWN,0.42059233261998585,LOW
312,DST_0256,Churu,Rajasthan,0.3063725490196078,0.3784379100478079,0.2509548570622823,65.40708333333333,RELIABLE,0.4201299441630998,LOW
313,DST_0193,Nadia,West Bengal,0.2872549019607843,0.4118481001766447,0.28438198394409614,41.77583333333333,UNKNOWN,0.4165351441553593,LOW
314,DST_0285,Chittoor,Andhra Pradesh,0.2892156862745098,0.38912006081158046,0.252529867294053,49.63791666666666,UNKNOWN,0.41583310664877193,LOW
315,DST_0218,Suryapet,Telangana,0.12205882352941178,0.5930419964683012,0.24675438010003625,24.328333333333333,UNKNOWN,0.4131402933321335,LOW
316,DST_0020,Chandrapur,Maharashtra,0.22941176470588237,0.45711099245302417,0.2647267682664833,34.93625,UNKNOWN,0.4102787878229089,LOW
317,DST_0186,South 24 Parganas,West Bengal,0.23529411764705882,0.4475037635148766,0.29583486119173663,45.812916666666666,UNKNOWN,0.4033416979330359,LOW
318,DST_0114,Prayagraj,Uttar Pradesh,0.24166666666666664,0.4115773949745177,0.28158315986362137,40.566250000000004,UNKNOWN,0.39648545626835696,LOW
319,DST_0014,Jalgaon,Maharashtra,0.19264705882352942,0.4673855569214833,0.2697838688168848,40.94833333333333,UNKNOWN,0.3963193476297304,LOW
320,DST_0139,Sitapur,Uttar Pradesh,0.2068627450980392,0.43627543738489916,0.2697964486704616,57.718333333333334,UNKNOWN,0.39182534864474,LOW
321,DST_0204,Bankura,West Bengal,0.25049019607843137,0.37730315487073157,0.2663124088228247,40.606249999999996,UNKNOWN,0.39151421067548525,LOW
322,DST_0231,Rajanna Sircilla,Telangana,0.2122549019607843,0.39465243561747415,0.22779779845017917,37.567083333333336,UNKNOWN,0.38808349865843306,LOW
323,DST_0065,Chennai,Tamil Nadu,0.5122549019607843,0.34597328951376216,0.9285086640047453,86.90750000000001,RELIABLE,0.3659036244112206,LOW
324,DST_0001,Mumbai Suburban,Maharashtra,0.4950980392156863,0.3651084395292642,0.9888653555884716,85.03791666666667,RELIABLE,0.352809000364607,LOW
325,DST_0036,Bangalore,Karnataka,0.4970588235294118,0.34926200651304745,0.9862853881293414,85.4975,RELIABLE,0.3486610952419336,LOW
326,DST_0321,Panna,Madhya Pradesh,0.1823529411764706,0.1437077351175406,0.00810473722914539,60.98,RELIABLE,0.3307355833747219,LOW
327,DST_0079,Dharmapuri,Tamil Nadu,0.0696078431372549,0.133177523298431,0.011974989600030309,45.56125,UNKNOWN,0.2755406646462095,LOW
328,DST_0174,Dahod,Gujarat,0.03431372549019608,0.15518900029676577,0.013495583517329938,60.44416666666667,RELIABLE,0.26705820987099027,LOW
329,DST_0340,Wayanad,Kerala,0.033823529411764704,0.13908974808010202,0.014318363587022095,47.70458333333334,UNKNOWN,0.2610383273459254,LOW
330,DST_0296,Alluri Sitharama Raju,Andhra Pradesh,0.023529411764705882,0.1424786056777177,0.010586180105720013,54.27125,UNKNOWN,0.2583385112601749,LOW
331,DST_0178,Dang,Gujarat,0.04558823529411765,0.10045421041000983,0.007474685148912051,49.94416666666667,UNKNOWN,0.254178742496074,LOW
332,DST_0022,Buldhana,Maharashtra,0.029411764705882353,0.12209195329807561,0.015670117811301017,57.312083333333334,UNKNOWN,0.2528334542097133,LOW
333,DST_0269,Barmer,Rajasthan,0.029901960784313727,0.11819702789915688,0.015240158700918837,56.2775,UNKNOWN,0.2517768103774623,LOW
334,DST_0136,Hardoi,Uttar Pradesh,0.025490196078431372,0.12277860390712263,0.023122439693938065,52.59375,UNKNOWN,0.24981861166399943,LOW
335,DST_0062,Chamarajanagar,Karnataka,0.008823529411764706,0.13372019801418808,0.016164626921379096,56.14208333333334,UNKNOWN,0.24753973215598413,LOW
336,DST_0205,Purulia,West Bengal,0.00980392156862745,0.13053102561862884,0.015573069135016392,52.142500000000005,UNKNOWN,0.24698300984539917,LOW
337,DST_0203,Birbhum,West Bengal,0.015196078431372547,0.11748156958644286,0.016829643589845292,60.3175,RELIABLE,0.2445908559314036,LOW
338,DST_0217,Mahabubnagar,Telangana,0.0196078431372549,0.1067489761698453,0.008003770689178845,54.43208333333333,UNKNOWN,0.2445849169333748,LOW
339,DST_0061,Yadgir,Karnataka,0.018137254901960782,0.10404332635818256,0.017331904193056864,64.84041666666667,RELIABLE,0.24111054809263488,LOW
340,DST_0129,Budaun,Uttar Pradesh,0.020098039215686276,0.0879275836460076,0.014225727048857143,62.26625000000001,RELIABLE,0.23697362651339005,LOW
