district_id_normalized,Competitor_Volume,Mean_Numeric_Distribution,Mean_Weighted_Distribution,Mean_Promotional_Intensity,Total_Exclusive_Chillers,Competitor_Volume_Score,Mean_Numeric_Distribution_Score,Mean_Weighted_Distribution_Score,Mean_Promotional_Intensity_Score,Total_Exclusive_Chillers_Score,Competitive_Intensity
DST_0156,147677,39.86866666666666,47.443083333333334,4.055666666666666,18399,0.08183266095909165,0.37155940247022,0.4367558023504108,0.3798220981127339,0.025452035615735006,0.25908439990163823
DST_0157,174311,41.98516666666667,47.60875,4.003583333333333,22908,0.09702611306839963,0.4051525965351315,0.4393254331404817,0.3700170999168536,0.031777518093348917,0.26865975215084303
DST_0158,90102,38.51108333333333,47.73833333333334,3.9479166666666665,11803,0.04898881455249083,0.35001177177050075,0.44133538076551215,0.3595375178450967,0.016198790456644,0.24321445507804892
DST_0159,121000,39.51641666666667,48.44775,3.9111666666666665,14560,0.06661467935963199,0.3659684728177916,0.45233903615579096,0.35261911111808353,0.02006646736744053,0.2515215533637477
DST_0160,95083,39.383833333333335,47.547000000000004,4.048166666666666,11851,0.05183024223727205,0.3638641035069295,0.438367638162895,0.37841017837252705,0.016266127595460915,0.2497476579750169
DST_0161,59901,39.503,47.681083333333326,3.8714166666666667,7390,0.03176055566711086,0.36575552281210405,0.4404473846122028,0.3451359364949877,0.010007982256663921,0.23862147636861386
DST_0162,93082,39.22058333333334,47.98225,4.1098333333333334,11705,0.05068876526532922,0.36127299132592466,0.44511873555552106,0.39001929623644954,0.0160613104648928,0.25263221976962347
DST_0163,110807,41.09741666666666,48.373083333333334,3.9223333333333334,13245,0.06080004928716161,0.3910621840470023,0.45118089270111106,0.35472130273128033,0.018221710335268808,0.2551972278203648
DST_0164,42010,40.34041666666667,48.61741666666667,3.94725,5334,0.021554576404227744,0.37904704211119433,0.45497071034521985,0.35941201386818944,0.0071237081440060825,0.24442161017456748
DST_0165,114788,40.89966666666667,47.45633333333333,3.92225,14384,0.06307102371260108,0.38792348613708694,0.4369613211107836,0.3547056147341669,0.019819564525111844,0.25249620204395007
DST_0166,127486,39.38008333333333,47.7535,4.08175,15439,0.07031463919972253,0.3638045833190044,0.441570628654744,0.3847324412092309,0.021299578722025276,0.2563443742209454
DST_0167,150534,40.95816666666666,46.90325,3.9309166666666666,18554,0.08346244592103101,0.388852001068718,0.4283825285787408,0.35633716643396135,0.025669478459831294,0.2565407240924565
DST_0168,72338,41.040499999999994,46.395833333333336,4.145666666666667,8961,0.038855282853544115,0.390158799861384,0.4205120648560335,0.39676513499521526,0.012211870695859188,0.2517006306524072
DST_0169,115303,39.20783333333333,47.83983333333333,4.005166666666667,13987,0.06336480714116208,0.36107062268697937,0.4429097320242176,0.3703151718620084,0.01926263027281361,0.2513845927974362
DST_0170,49548,41.09258333333333,48.01983333333333,3.93075,6047,0.0258546530731458,0.3909854691381212,0.4457016849953208,0.3563057904397346,0.008123945226849,0.24539430857463426
DST_0171,123747,39.98966666666667,48.577083333333334,4.015916666666667,15050,0.06818171446304376,0.37347992053393586,0.4543451060683615,0.37233892348963804,0.02075386732619653,0.2578199063762351
DST_0172,45250,40.42658333333333,48.1875,4.01625,5683,0.02340284496449499,0.3804146837626282,0.44830233748507076,0.3724016754780918,0.0076133052574873985,0.2464269693895546
DST_0173,110691,38.76241666666667,47.37433333333333,3.82925,13732,0.06073387670907796,0.35400094703232343,0.43568943142394767,0.337197809955603,0.018904901722848755,0.24130539336876017
DST_0174,40659,17.233249999999998,21.167166666666667,2.06525,325,0.02078389405085705,0.012288934800263452,0.029194004539508715,0.005114287058971161,9.679713704931463e-05,0.013495583517329938
DST_0175,45768,39.69691666666667,46.42758333333334,4.091666666666667,5908,0.023698339752834013,0.3688333778632517,0.42100453433843643,0.38659931286572646,0.007928948095691685,0.24161290258318807
DST_0176,27095,40.84758333333333,47.959500000000006,4.0525,3194,0.013046266041145652,0.38709681686034975,0.44476586372167337,0.37922595422242444,0.004121594038418643,0.24565129897680235
DST_0177,37140,40.895833333333336,47.187916666666666,3.9598333333333335,4575,0.018776469031233457,0.3878626432783191,0.4327979504997079,0.3617809014323142,0.0060589396364636216,0.24145538077560763
DST_0178,4225,16.459,20.68791666666667,2.12075,292,0.0,0.0,0.021760429753946264,0.015562493136501303,5.05028541126859e-05,0.007474685148912051
DST_0179,68997,39.659416666666665,48.1365,4.0985,8764,0.03694939851408335,0.36823817598400094,0.44751128414325814,0.38788572862902587,0.0119355078552981,0.25050401902513325
DST_0180,86224,40.80475,46.82925,3.9986666666666664,10586,0.04677659681276355,0.38641696404716114,0.4272347256906206,0.36909150808716246,0.01449151341622348,0.24880226161078625
DST_0181,101723,40.52491666666666,48.59641666666666,4.0425,12869,0.05561805187930122,0.3819754353571078,0.45464498249859103,0.3773433945688155,0.017694236081202977,0.2574552200770037
DST_0182,39509,40.06183333333333,47.794999999999995,4.016,4988,0.020127872802614046,0.37462535348378273,0.4422143289230816,0.3723546114867515,0.006638319601700824,0.24319209725958615
DST_0183,42312,39.40525,47.71408333333333,3.95425,4904,0.02172685328854895,0.36420402991352385,0.44095924265690506,0.36072980562571577,0.006520479608771224,0.23882808221869295
DST_0184,943196,79.46283333333334,83.35108333333332,7.224333333333333,384681,0.5356390673773753,1.0,0.9937193983858373,0.9763425003529798,0.5392933247852577,0.80899885818029
DST_0185,779717,40.626,46.860083333333336,3.9255833333333334,97080,0.44238193899344663,0.3835798350893993,0.427712976894004,0.35533313461870325,0.13583023185018608,0.34896762348914784
DST_0186,443693,38.925666666666665,47.802083333333336,3.9309166666666666,52453,0.2506959529763969,0.35659205921332826,0.4423241974427779,0.35633716643396135,0.07322492989221849,0.29583486119173663
DST_0187,389311,39.77891666666667,46.61891666666667,3.9184166666666664,46533,0.21967356382687428,0.3701348859725467,0.42397227694105366,0.35398396686695005,0.06492001610479903,0.2865369419424447
DST_0188,517571,58.071083333333334,65.6565,6.013333333333334,189285,0.2928398988700462,0.6604690719876832,0.7192613733306447,0.7483645263009272,0.2651806669463028,0.5372231074871209
DST_0189,275910,40.17766666666667,46.306083333333326,4.04325,33871,0.15498359376426132,0.3764638659552461,0.41911996608294155,0.377484586542836,0.047157040027720455,0.2750418104746011
DST_0190,231610,39.14475,46.27291666666667,3.8725,29060,0.12971251437542214,0.3600693608589954,0.41860552289659947,0.345339880457462,0.04040789471838346,0.25882703466137247
DST_0191,316884,40.16525,47.119166666666665,3.9930833333333333,39042,0.1783573456125299,0.376266787999672,0.43173157957324476,0.36804041228056417,0.05441121387818431,0.28176146786883904
DST_0192,331752,49.97383333333333,57.70158333333333,4.635666666666666,58765,0.18683884467242293,0.5319491142073365,0.5958738554285389,0.4890105580220573,0.08207976364664275,0.3771504271953997
DST_0193,296936,40.185249999999996,46.729749999999996,4.166166666666666,37346,0.16697794399518082,0.376584229001939,0.42569139613159396,0.4006243822851136,0.05203196830665333,0.28438198394409614
DST_0194,367803,39.95783333333333,47.9725,4.033083333333333,44452,0.20740425512495209,0.37297466027199405,0.44496750476958624,0.37557065089500014,0.06200067056567405,0.2925835483254413
DST_0195,193188,40.54333333333333,48.25808333333334,4.04325,23784,0.1077945592449937,0.3822677456133621,0.44939714496957295,0.377484586542836,0.033006420876757606,0.2699900914495045
DST_0196,224093,40.946083333333334,47.676500000000004,4.071083333333333,28838,0.12542441722495026,0.38866021379651505,0.4403762932171054,0.3827243775787145,0.04009646045135523,0.27545635245372807
DST_0197,118470,39.747749999999996,45.977333333333334,4.0325,15055,0.06517143261349738,0.36964020707734707,0.4140207741982183,0.3754608349152063,0.02076088161148996,0.24901082608315178
DST_0198,14092,39.4385,47.31183333333333,3.8823333333333334,1741,0.005628662309924974,0.36473177557979275,0.43472000330898125,0.34719106411684425,0.0020832427321482933,0.2308709496095383
DST_0199,75655,40.241,47.421749999999996,4.074,9530,0.04074747631478067,0.37746909579575844,0.4364249042205022,0.3832734574776838,0.013010096362251361,0.25018500603419525
DST_0200,125136,39.383583333333334,47.026833333333336,4.003916666666666,15295,0.06897407404026944,0.36386013549440116,0.43029941110473446,0.3700798519053072,0.021097567305574532,0.25086220797005737
DST_0201,138450,39.66441666666666,48.37583333333334,3.948,17123,0.0765690887351454,0.36831753623456764,0.4512235475381697,0.3595532058422101,0.023661990008852028,0.25586507367178896
DST_0202,78649,39.30116666666667,47.676249999999996,3.95275,9632,0.04245541337324985,0.3625520140308923,0.4403724155046454,0.3604474216776744,0.013153187782237305,0.24379609047373982
DST_0203,68863,16.70175,21.470416666666665,2.0884166666666664,291,0.03687295777733156,0.003852940165016429,0.033897669753325754,0.009475550256498712,4.909999705400018e-05,0.016829643589845292
DST_0204,153844,39.100833333333334,48.150999999999996,4.239833333333333,17799,0.08535064620945218,0.35937231332485065,0.44773619146593036,0.4144925717333668,0.024610321380523575,0.2663124088228247
DST_0205,60656,17.586833333333335,20.762083333333333,2.0635833333333333,300,0.03219124787791387,0.01790102718617653,0.02291081778370636,0.0048005271167030255,6.172571058217165e-05,0.015573069135016392
DST_0206,51927,41.17691666666666,47.444583333333334,4.038166666666666,6131,0.027211761377119805,0.39232401203101397,0.43677906862516996,0.3765276187189181,0.008241785219778601,0.24821684919440012
DST_0207,812106,78.01766666666667,83.756,7.240166666666667,329956,0.46085834961026634,0.9770622422445195,1.0,0.9793232198045277,0.4625219722486817,0.775953156781599
DST_0208,240435,39.607166666666664,45.894666666666666,4.106166666666667,30678,0.134746764389113,0.36740886136557827,0.4127385439448227,0.3893290243634595,0.04267771743933695,0.2693801823004621
DST_0209,191366,40.10975,46.473166666666664,3.8691666666666666,24149,0.10675519340647305,0.3753858892183809,0.42171157057695186,0.34471236057292565,0.03351846370317789,0.2564166954955819
DST_0210,93250,39.470666666666666,46.470416666666665,3.9791666666666665,11693,0.05078460141289863,0.36524232652510563,0.42166891573989335,0.3654205167626249,0.01604447618018857,0.2438321673241422
DST_0211,56558,49.871833333333335,58.085166666666666,4.688,9259,0.029853530421131414,0.5303301650957747,0.6018235589127928,0.49886262020927785,0.012629922099347532,0.33469995934766483
DST_0212,88679,38.71566666666667,47.40058333333333,3.884583333333333,11139,0.048177059564447525,0.35325892868952424,0.43609659123223354,0.3476146400389062,0.015267293369676683,0.24008290257895765
DST_0213,83556,56.146499999999996,65.23708333333333,5.964416666666667,31092,0.04525462751683978,0.6299219888736929,0.7127558643938101,0.7391556719953564,0.04325850026163284,0.4340693306082664
DST_0214,92916,40.439,46.556083333333326,3.9836666666666667,12019,0.050594070024278494,0.3806117617182023,0.42299767854280723,0.366267668606749,0.016501807581320117,0.24739459729467145
DST_0215,76328,40.49466666666667,46.27291666666667,3.9226666666666667,9961,0.041131391358317664,0.381495305841179,0.41860552289659947,0.35478405471973395,0.013614727754544906,0.24192620051407504
DST_0216,75471,39.61183333333334,46.55216666666667,3.9435833333333337,9563,0.04064251291506179,0.367482930932774,0.4229369277142695,0.3587217419951995,0.01305639064518799,0.24056810084049857
DST_0217,32858,16.867416666666667,20.36475,2.04,323,0.016333788174732116,0.006482409800461891,0.016747840114159866,0.00036082393360841917,9.39914229319432e-05,0.008003770689178845
DST_0218,51892,39.00225,47.894,4.1457500000000005,6131,0.027191795513042842,0.35780759371784254,0.4437499030571885,0.39678082299232864,0.008241785219778601,0.24675438010003625
DST_0219,46431,38.434333333333335,47.975833333333334,4.051583333333333,5885,0.02407655026377759,0.3487935919243009,0.4450192076023845,0.37905338625417695,0.007896682383341914,0.24096788368559635
DST_0220,50268,38.443333333333335,46.28366666666667,3.899916666666667,6261,0.026265379419871854,0.3489364403753211,0.41877226453237376,0.35050123150777346,0.008424156637407745,0.23057989449454955
DST_0221,46116,40.29025,47.727666666666664,4.014666666666667,5774,0.02389685748708494,0.3782507942638411,0.4411699317005578,0.372103603532937,0.007740965249827799,0.24463243044684974
DST_0222,58119,42.45483333333333,48.12558333333333,4.129416666666667,7083,0.030744007958963874,0.4126071694050362,0.44734195736584403,0.3937059755581005,0.009577305139647406,0.2587952830855184
DST_0223,36244,38.99175,46.38308333333334,4.051666666666667,4472,0.018265342910863257,0.3576409371916524,0.42031430152058036,0.3790690742512904,0.005914445359418993,0.2362408202467611
DST_0224,64124,40.09466666666666,50.049,3.9810000000000003,8045,0.034169579781311035,0.37514648579583776,0.4771757844612306,0.36576565269912,0.010926853630103067,0.25263687127352047
DST_0225,49556,39.03883333333333,46.26983333333333,4.17025,6274,0.025859216699220533,0.35838824621782267,0.4185576977762611,0.40139309414367075,0.00844239377917066,0.24252812972322912
DST_0226,42570,39.037166666666664,45.76,3.9970833333333333,5156,0.021874030229459118,0.3583617928009671,0.41064974949977506,0.36879343614200777,0.0068739995875600245,0.2333106016519538
DST_0227,38961,38.75416666666667,47.27283333333333,4.041083333333334,4734,0.019815264416494772,0.35387000261888835,0.4341150801652422,0.37707669861788756,0.006281993908794651,0.2382318079454615
DST_0228,28741,40.608666666666664,47.866,4.1779166666666665,3629,0.013985232106022162,0.38330471955410117,0.4433155992616835,0.4028363898781042,0.0047318368589469315,0.24963475553177158
DST_0229,27953,40.734,48.20925,3.9745833333333334,3390,0.013535714937660868,0.38529401650164147,0.44863969846907903,0.36455767692138746,0.004396554021921044,0.24328473217033797
DST_0230,32847,39.232,45.584916666666665,4.0400833333333335,4232,0.016327513188879355,0.3614541972313854,0.4079340582070491,0.3768884426525266,0.00557775966533442,0.23363639418903498
DST_0231,28416,39.354416666666665,46.17016666666667,3.846083333333333,3402,0.013799834796736094,0.3633972006994283,0.41701178307559467,0.34036678537251147,0.004413388306625273,0.22779779845017917
DST_0232,18353,40.37016666666667,46.98291666666667,3.9000833333333333,2282,0.008059363647980138,0.3795192356020666,0.42961822628261803,0.3505326075020002,0.0028421884008972675,0.23411432428711249
DST_0233,26491,39.7985,49.04441666666666,3.8329166666666667,3309,0.012701712272503241,0.37044571362059975,0.4615938432266703,0.337888081828593,0.004282922600167501,0.23738245470970676
DST_0234,10572,40.266,47.35916666666667,4.07975,1274,0.00362066683704204,0.37786589704859225,0.4354541835347158,0.384355929278509,0.0014281084857420622,0.24054495703692025
DST_0235,37563,40.87991666666667,47.44625,4.041916666666667,4781,0.019017770759935014,0.38761001314734816,0.436804920041569,0.3772335785890217,0.00634792819055288,0.24540284214568536
DST_0236,34603,39.68233333333333,48.18775,4.089833333333333,4322,0.017329229112283455,0.3686019104657653,0.44830621519753067,0.38625417692923136,0.005704016800616135,0.2452391097010854
DST_0237,25160,39.28416666666667,48.03308333333334,3.996666666666667,3162,0.011942438984319381,0.3622821891789654,0.4459072037556938,0.36871499615644077,0.0040767026125407,0.238584706137592
DST_0238,26492,40.373666666666665,47.45508333333333,3.951,3239,0.012702282725762582,0.3795747877774633,0.43694193254848424,0.36011797373829285,0.0041847226060595,0.2387043398792125
DST_0239,488175,40.18841666666666,47.148916666666665,3.977,64681,0.2760708548584363,0.3766344904939646,0.43219302735596876,0.36501262883767627,0.09037906600582747,0.30805801351037465
DST_0240,232886,41.268249999999995,47.6,4.12775,28896,0.1304404127343422,0.39377365927470015,0.4391897132043865,0.3933922156158323,0.040177826160759,0.27939476539800406
DST_0241,221453,57.70466666666667,64.84658333333333,5.9479999999999995,82521,0.12391842062028806,0.6546532882919822,0.7066988775314998,0.7360651365640147,0.1154060359327807,0.4673483517881132
DST_0242,146693,40.54833333333333,47.38241666666667,4.058916666666667,18368,0.08127133495189938,0.3823471058639289,0.43581481079348344,0.3804339300001569,0.02540854704691575,0.26105514573127686
DST_0243,240028,56.967666666666666,67.07275,5.90925,87224,0.13451458991256093,0.6429555873584412,0.7412286144157838,0.7287702179062799,0.12200367267977964,0.47389453645456914
DST_0244,198155,49.85791666666667,58.12116666666667,4.692333333333334,34815,0.11062800058414414,0.5301092790650304,0.6023819495070135,0.49967839605917524,0.04848133709111978,0.3582557924612966
DST_0245,125799,39.82025,46.65658333333333,3.9165833333333335,15307,0.069352284551213,0.37079093071056524,0.4245565189516733,0.3536388309304552,0.02111440159027876,0.24789059334683708
DST_0246,228378,49.25325,57.350166666666674,4.772166666666666,41298,0.12786880944122964,0.5205119794298232,0.5904230842807877,0.5147074972938204,0.057576059402579295,0.36221748596964803
DST_0247,148056,40.59008333333334,47.13441666666667,3.9985,18618,0.08204886274438218,0.3830097639561615,0.4319681200332966,0.3690601320929357,0.025759261311587178,0.2583692280276726
DST_0248,128454,39.43266666666667,48.080333333333336,4.09,16594,0.07086683795476534,0.36463918862079825,0.4466400914106084,0.38628555292345823,0.022919878624807283,0.2582703099068875
DST_0249,110378,40.24308333333333,46.23066666666667,4.052666666666666,12815,0.060555324838904,0.3775021625668279,0.41795018949088225,0.37925733021665115,0.01761848180003395,0.2505766977826599
DST_0250,112004,40.26916666666667,47.78725,4.0615,13738,0.06148288183859367,0.377916158540618,0.44209411983682584,0.38092025791067247,0.018913318865200868,0.25626534739838214
DST_0251,119146,41.44383333333334,47.18366666666667,3.9425000000000003,14381,0.0655570590168124,0.3965605267404365,0.4327320293878901,0.3585177980327252,0.019815355953935784,0.25463655382636
DST_0252,92577,40.29158333333333,47.922583333333336,3.9688333333333334,11606,0.05040068636936164,0.37827195699732546,0.44419325484843314,0.3634752051205623,0.015922427616082913,0.2504527061903531
DST_0253,77928,40.01875,47.28225,4.05275,9584,0.042044116573264456,0.37394153265806573,0.4342611406678971,0.3792730182137646,0.01308585064342039,0.24852113175128246
DST_0254,73435,38.90958333333333,47.373666666666665,3.971416666666667,8611,0.039481070079042,0.35633678374067185,0.43567909085738804,0.363961533031078,0.011720870725319184,0.24143586968669978
DST_0255,163129,38.56633333333333,47.41591666666667,3.9440833333333334,20608,0.09064730472244026,0.35088870253926346,0.43633442426310537,0.35881586997787995,0.02855094685837176,0.2530474496722122
DST_0256,116523,39.9615,45.88341666666667,4.083333333333333,14574,0.06406076011755901,0.37303285778907636,0.4125640468841288,0.3850305131543855,0.02008610736626213,0.2509548570622823
DST_0257,58023,40.36683333333334,48.696583333333336,4.076416666666667,7507,0.030689244446067066,0.37946632876835545,0.4561986526241773,0.3837284093939727,0.01017211653253015,0.25205095035302055
DST_0258,65662,40.95891666666667,46.295833333333334,3.96725,8385,0.03504693689417864,0.3888639051063031,0.4189609798720872,0.3631771331754075,0.011403825030056212,0.2434905560156065
DST_0259,75720,40.019,47.061166666666665,4.09025,9237,0.040784555776637886,0.3739455006705941,0.43083195028255594,0.38633261691479853,0.012599059244056446,0.24889873657772857
DST_0260,57622,40.59591666666667,47.198,4.04675,7506,0.030460492689071028,0.383102350915156,0.4329543515689224,0.3781434824215993,0.010170713675471465,0.246966278254044
DST_0261,57644,39.193,46.846000000000004,3.97125,7159,0.030473042660776547,0.3608351872769646,0.4274945324254316,0.3639301570368511,0.00968392227610752,0.23848336833522632
DST_0262,75907,39.22308333333333,47.79991666666667,4.1495,9374,0.04089123053613479,0.36131267145120793,0.44229059060145903,0.3974867828624319,0.012791250661096388,0.25095450522246604
DST_0263,78679,39.364000000000004,47.90775,4.116583333333334,9401,0.0424725269710301,0.36354930784634804,0.4439631772424811,0.3912900240026357,0.012829127801680903,0.2508208327728352
DST_0264,54392,40.54816666666667,47.898916666666665,3.93475,6676,0.028617928661397198,0.38234446052224336,0.4438261647355658,0.3570588143011782,0.009006342316762318,0.24417074210742937
DST_0265,72278,41.805,48.101416666666665,3.9033333333333333,8966,0.038821055657983605,0.4022929821730424,0.446967111828057,0.35114443938942314,0.012218884981152615,0.25028889480593175
DST_0266,73251,41.50366666666666,47.38983333333333,4.037416666666667,9551,0.03937610667932312,0.39751020440555196,0.4359298495964593,0.3763864267448976,0.013039556360483762,0.25244842875734314
DST_0267,64144,40.56458333333333,47.01366666666667,4.103833333333333,8210,0.034180988846497874,0.3826050266782709,0.43009518491518156,0.3888897604442841,0.011158325044786211,0.24938585718580414
DST_0268,31119,39.54324999999999,46.98891666666667,3.859583333333333,3765,0.015341769956736825,0.36639437282916637,0.4297112913816548,0.34290824090488364,0.004922625418928189,0.23185566009827396
DST_0269,48673,17.3705,21.0745,2.0834166666666665,318,0.025355506471221773,0.014467373678321164,0.027756665787718512,0.008534270429694221,8.69771376385146e-05,0.015240158700918837
DST_0270,38790,40.92633333333333,48.32533333333333,4.062166666666666,4855,0.019717716909147334,0.3883467408067763,0.4504402496212767,0.3810457618875797,0.006451739612895623,0.24920044176753514
DST_0271,276117,49.966499999999996,57.15866666666667,4.841166666666667,46435,0.15510167758894508,0.5318327191731719,0.5874527565365306,0.5276971589037228,0.06478253611304784,0.37337336966308365
DST_0272,273743,57.79208333333334,64.40383333333334,5.889666666666667,97782,0.15374742155126778,0.6560407700060579,0.699831448765078,0.7250835385846289,0.13681503750538346,0.4743036432824832
DST_0273,251329,58.59875,65.28116666666666,5.924333333333333,93645,0.14096128219638196,0.6688442237641626,0.7134396343575664,0.7316097453838069,0.13101141785360065,0.4771732607111037
DST_0274,151386,40.19325,47.13216666666666,3.9715833333333332,19247,0.08394847209799018,0.37671120540284586,0.43193322062115774,0.36399290902530473,0.026641658401500495,0.2566454931097598
DST_0275,143962,42.186,46.150666666666666,4.0183333333333335,18362,0.07971342710063709,0.40834023326622987,0.41670932150372514,0.37279387540592696,0.025400129904563633,0.2605913974362165
DST_0276,143810,39.64675,47.50033333333333,3.81525,18004,0.07962671820521713,0.3680371300158985,0.4376437985037199,0.3345622264405503,0.024897907077554148,0.248953556048588
DST_0277,151350,39.61516666666667,47.9305,4.144833333333334,18718,0.08392793578065387,0.36753583776648513,0.4443160490763289,0.39660825502408115,0.02589954701745575,0.263657524933001
DST_0278,125886,39.07441666666667,45.758583333333334,4.022083333333333,16184,0.06940191398477574,0.35895302666768963,0.4106277757958358,0.3734998352760302,0.022344707230746136,0.2469654517910155
DST_0279,137195,40.90775,48.05375,3.9881666666666664,17212,0.07585316989467152,0.3880517852088365,0.4462277613190427,0.367114820450873,0.023786844287075056,0.26020687623209976
DST_0280,117613,39.732499999999995,49.227,4.13475,14215,0.0646825541702415,0.36939815831311845,0.46442586589319224,0.3947100073733587,0.019582481682193956,0.262559813486421
DST_0281,117899,40.287166666666664,46.40841666666667,3.92775,14629,0.06484570380241325,0.3782018554426582,0.4207072430498467,0.35574102254365186,0.020163264504489842,0.247931817868612
DST_0282,124868,41.06741666666667,48.00633333333334,4.05875,16129,0.06882119256676585,0.39058602254360186,0.4454922885224882,0.38040255400593004,0.022267550092518424,0.26151392154626085
DST_0283,109539,39.638333333333335,48.36075,3.9480833333333334,13142,0.06007671455431628,0.3679035402607778,0.45098959221975776,0.35956889383932356,0.01807721605822418,0.2513231913864799
DST_0284,106339,40.9535,47.58325,3.9819999999999998,13649,0.0582512641244227,0.3887779315015224,0.4389299064695754,0.36595390866448074,0.01878846458697784,0.25414029506939584
DST_0285,104132,40.34616666666667,47.05616666666666,4.04525,13018,0.05699227378105547,0.3791383063993461,0.4307543960333586,0.3778610984735579,0.01790326178294715,0.252529867294053
DST_0286,98041,40.41141666666667,47.788916666666665,3.88525,12626,0.053517642978404924,0.3801739576692424,0.44211997125322494,0.34774014401581355,0.01735334181594235,0.24818101154652566
DST_0287,93746,38.71691666666666,47.585166666666666,3.963083333333333,11935,0.051067546229532135,0.3532787687521658,0.43895963559843443,0.36239273331973704,0.016383967588390516,0.24441653029765198
DST_0288,113690,40.39091666666666,47.953833333333336,3.8545833333333333,14091,0.062444666033843854,0.37984858064191857,0.4446779689059164,0.34196696107807917,0.019408527406916926,0.24966934081333497
DST_0289,84787,40.755916666666664,47.77408333333334,3.8736666666666664,10090,0.04595685547908947,0.3856418789332924,0.441889893647273,0.3455595124170497,0.013795696315115364,0.24656876735836394
DST_0290,99844,40.21941666666667,47.82891666666667,3.9865,12134,0.054546170204998086,0.3771265240474786,0.4427404052468035,0.36680106050860484,0.016663136143068975,0.25157545923019076
DST_0291,103422,40.966166666666666,46.81766666666667,3.9141666666666666,13171,0.05658725196692284,0.38897897746962484,0.4270550583466468,0.35318387901416626,0.018117898912926065,0.24878461314205733
DST_0292,99079,40.539750000000005,48.28575,3.9388333333333336,12461,0.05410977346160165,0.38221087076712273,0.449826278481798,0.35782752615973523,0.017121870401259204,0.2522192638543034
DST_0293,88587,40.32441666666667,46.540083333333335,3.9876666666666667,10824,0.04812457786458809,0.3787930893093807,0.42274950494537594,0.3670206924681926,0.014825393396190682,0.2463026515967456
DST_0294,82874,39.81183333333333,48.68725,3.839,10086,0.044865578393968715,0.3706573409554445,0.45605388469234226,0.33903330561787176,0.01379008488688062,0.2448800389093016
DST_0295,45127,40.888333333333335,47.277166666666666,4.046,5397,0.023332679213595955,0.38774360290246895,0.4341822938478799,0.3780022904475786,0.007212088138703283,0.24609459091004532
DST_0296,18598,17.89075,20.283833333333334,2.0725,281,0.008199124696518865,0.02272480774979302,0.015492753847983336,0.006479142807837699,3.507142646714298e-05,0.010586180105720013
DST_0297,410505,56.8715,64.94858333333333,5.919666666666667,154002,0.23176375020536316,0.6414292252058736,0.7082809842151251,0.730731217545456,0.2156836613446946,0.5055777677033024
DST_0298,223754,40.678666666666665,47.98641666666666,3.9339166666666667,27160,0.1252310335700334,0.3844157630620359,0.44518336409651876,0.3569019343300441,0.03774246630688059,0.2698949122731026
DST_0299,273246,57.369749999999996,64.33958333333334,5.9,103701,0.15346390628137493,0.6493374741748517,0.6988348766628925,0.7270288502266916,0.14511854843574423,0.47475673115631095
DST_0300,161679,39.44508333333333,48.498583333333336,3.87025,20252,0.08982014749639473,0.3648362665763723,0.45312750435596366,0.34491630453539995,0.028051529745479645,0.2561503505419221
DST_0301,159270,49.65408333333333,57.94466666666666,4.778666666666667,28468,0.08844592559464048,0.5268740261835919,0.5996442845103482,0.5159311610686664,0.03957740333964151,0.3540945601393777
DST_0302,139287,40.02883333333333,47.470416666666665,3.9728333333333334,16700,0.07704655811321444,0.37410157583004205,0.43717976557935606,0.3642282289820059,0.02306858147302797,0.25512494199552926
DST_0303,91420,40.44216666666667,46.27766666666666,4.038083333333334,11159,0.04974067194830324,0.3806620232102281,0.41867919943333687,0.37651193072180483,0.015295350510850398,0.24817783516490466
DST_0304,117518,40.19108333333334,48.874583333333334,4.077166666666667,14678,0.06462836111060404,0.37667681596093366,0.4589595838956016,0.38386960136799336,0.020232004500365445,0.26087327336709965
DST_0305,84406,39.65566666666667,46.904916666666665,4.05175,11203,0.045739512787280265,0.36817865579607595,0.42840837999513987,0.37908476224840376,0.01535707622143257,0.24735367740966646
DST_0306,117908,40.05883333333334,46.89275,3.982666666666667,15413,0.06485083788174732,0.3745777373334428,0.42821966465542644,0.3660794126413881,0.021263104438499447,0.25099815139010084
DST_0307,60481,40.16891666666667,46.63308333333334,3.95925,7289,0.03209141855752907,0.3763249855167543,0.42419201398044604,0.36167108545252025,0.009866293693736664,0.24082915944019723
DST_0308,65878,38.88675,48.59225,3.912583333333333,8191,0.035170154798196455,0.3559743719297503,0.45458035395759333,0.35288580706901146,0.011131670760671184,0.24194847170304454
DST_0309,68734,40.54366666666667,47.6155,3.96775,8954,0.036799369306876474,0.38227303629673326,0.43943013137689807,0.363271261158088,0.012202050696448388,0.24679516976700885
DST_0310,108903,40.662083333333335,46.06916666666667,3.9825,13610,0.05971390628137493,0.3841525515643228,0.41544518724180896,0.36604803664716123,0.018733753161689095,0.2488186869792714
DST_0311,96304,41.01291666666667,48.30083333333334,4.002,12095,0.052526765666928314,0.38972099581242414,0.45006023380020993,0.3697190279716988,0.01660842471778023,0.2557270895938083
DST_0312,114981,40.366166666666665,46.73983333333333,4.0594166666666665,14842,0.06318112119165405,0.3794557474016131,0.42584779720080856,0.3805280579828373,0.020462073057989902,0.2538949593669806
DST_0313,68234,39.88108333333333,47.600833333333334,3.929666666666667,8618,0.036514142677205604,0.3717564804257941,0.439202638912586,0.3561018464772603,0.011730690724729985,0.2430611598435152
